income,spending,age,education,recency,complain,wines,fruits,meat,sweets,gold,fish,deals,web_p,catalog_p,store_p,web_visit,marital_Alone,education_2n Cycle,education_Graduation,education_Master,education_PhD,child_Yes
31814.0,83,47,Graduation,73,0,35,3,20,1,20,4,2,2,0,3,9,0,0,1,0,0,1
51390.0,353,55,Master,54,0,205,20,47,2,56,23,6,5,2,5,5,1,0,0,1,0,1
76630.0,1003,37,Graduation,93,0,255,31,446,56,175,40,1,3,10,11,1,0,0,1,0,0,0
26868.0,14,29,Basic,52,0,0,0,1,3,2,8,1,1,0,2,7,1,0,0,0,0,1
48948.0,902,77,PhD,53,0,437,8,206,49,42,160,2,7,10,5,6,1,0,0,0,1,0
55260.0,1139,48,PhD,81,0,825,8,53,0,242,11,2,8,10,5,6,1,0,0,0,1,1
64090.0,797,64,Graduation,8,0,316,58,161,51,135,76,1,6,9,4,5,0,0,1,0,0,1
78331.0,1638,62,Graduation,97,0,756,138,354,169,61,160,2,10,6,7,4,1,0,1,0,0,1
37087.0,401,46,PhD,50,0,194,55,134,0,3,15,3,4,2,8,6,0,0,0,0,1,1
21846.0,84,34,Graduation,38,0,7,17,18,10,26,6,4,4,0,3,8,1,0,1,0,0,1
81320.0,928,62,Graduation,61,0,183,33,493,103,57,59,1,4,3,10,2,0,0,1,0,0,0
54137.0,203,50,Graduation,46,0,171,0,11,1,20,0,2,4,1,4,6,1,0,1,0,0,1
66825.0,858,53,Graduation,73,0,243,101,405,40,40,29,1,4,5,6,2,0,0,1,0,0,0
57100.0,409,47,Graduation,19,0,181,21,69,3,96,39,1,3,3,6,3,0,0,1,0,0,0
58917.0,282,51,Graduation,10,0,151,7,89,7,28,0,5,4,1,6,5,0,0,1,0,0,1
45684.0,28,49,Graduation,37,0,5,1,5,0,7,10,1,1,0,2,7,1,0,1,0,0,1
47889.0,67,46,Graduation,94,0,29,0,29,5,4,0,1,2,0,3,5,0,0,1,0,0,1
45921.0,199,34,PhD,23,0,102,9,49,3,12,24,1,2,1,6,4,0,0,0,0,1,0
78420.0,1453,54,PhD,75,0,604,28,674,28,28,91,1,3,10,8,1,1,0,0,0,1,0
75114.0,1253,28,Graduation,40,0,571,12,523,60,24,63,1,3,10,5,2,0,0,1,0,0,0
52278.0,1198,57,PhD,24,0,953,0,71,0,174,0,6,10,5,10,8,1,0,0,0,1,1
35641.0,178,48,Master,11,0,63,3,67,9,28,8,2,3,1,4,7,0,0,0,1,0,1
62820.0,976,66,Graduation,51,0,398,61,265,61,53,138,1,3,4,6,1,0,0,1,0,0,0
73113.0,1001,60,Master,86,0,741,19,154,9,28,50,1,3,4,7,2,0,0,0,1,0,0
42607.0,350,66,2n Cycle,30,0,156,29,56,32,47,30,2,3,2,7,3,1,1,0,0,0,1
74637.0,1650,66,PhD,73,0,960,64,464,0,16,146,1,6,9,9,3,1,0,0,0,1,0
46015.0,46,65,PhD,25,0,38,0,2,0,6,0,1,1,0,3,7,0,0,0,0,1,1
72354.0,1228,27,Graduation,67,0,315,26,473,12,182,220,1,2,10,6,1,1,0,1,0,0,0
39858.0,95,51,Master,67,0,15,20,25,7,26,2,1,2,0,4,6,1,0,0,1,0,1
34469.0,62,72,PhD,58,0,19,6,20,5,12,0,3,1,1,4,4,0,0,0,0,1,1
83033.0,1761,34,Graduation,82,0,812,99,431,149,33,237,1,11,4,10,5,0,0,1,0,0,1
24401.0,467,41,Master,98,0,73,28,217,24,115,10,3,6,1,6,8,0,0,0,1,0,0
77583.0,1149,42,Graduation,93,0,372,23,384,12,108,250,1,4,5,9,2,0,0,1,0,0,0
74116.0,2052,38,2n Cycle,53,0,871,111,704,55,166,145,1,4,4,10,2,1,1,0,0,0,0
74293.0,1127,27,Graduation,66,0,375,152,335,91,81,93,1,5,4,6,2,1,0,1,0,0,0
68397.0,1416,44,PhD,6,0,760,80,466,13,80,17,1,6,9,5,3,0,0,0,0,1,1
79632.0,1113,46,PhD,42,0,471,0,510,21,12,99,1,6,4,9,2,0,0,0,0,1,0
46107.0,125,31,Graduation,78,0,31,9,27,9,33,16,1,1,1,4,3,1,0,1,0,0,1
64950.0,966,69,PhD,29,0,819,0,72,0,63,12,2,11,2,10,7,1,0,0,0,1,1
25443.0,32,31,Basic,82,0,1,4,3,9,7,8,1,1,0,3,8,0,0,0,0,0,1
75127.0,833,68,Graduation,92,0,203,35,305,17,227,46,1,2,11,5,1,1,0,1,0,0,0
32892.0,46,49,PhD,78,0,26,0,15,1,2,2,2,3,0,3,8,0,0,0,0,1,1
71796.0,960,49,Graduation,54,0,354,21,311,75,32,167,1,9,3,4,4,0,0,1,0,0,0
67536.0,1829,50,PhD,45,0,1253,0,447,71,35,23,3,11,5,11,8,0,0,0,0,1,1
55239.0,779,49,Graduation,59,0,371,17,238,24,106,23,3,7,5,11,5,1,0,1,0,0,1
60554.0,811,45,PhD,8,0,588,7,76,15,15,110,2,8,4,9,6,1,0,0,0,1,1
64831.0,1120,68,2n Cycle,51,0,480,86,249,86,144,75,8,6,3,5,6,1,1,0,0,0,1
56067.0,725,58,PhD,51,0,517,12,54,6,120,16,2,7,4,7,5,0,0,0,0,1,1
82025.0,1187,37,Graduation,76,0,267,98,606,70,98,48,1,3,2,6,1,1,0,1,0,0,0
51563.0,1250,33,PhD,60,0,1166,0,48,0,36,0,1,4,4,10,8,0,0,0,0,1,0
57937.0,683,38,2n Cycle,56,0,261,42,144,48,133,55,3,4,4,9,3,0,1,0,0,0,1
68274.0,305,41,Graduation,83,0,135,25,51,25,46,23,2,4,2,5,3,1,0,1,0,0,1
39771.0,50,43,Graduation,92,0,6,2,18,8,14,2,1,2,0,3,4,0,0,1,0,0,1
67893.0,995,45,2n Cycle,31,0,711,28,142,18,47,49,2,3,2,9,8,1,1,0,0,0,1
27922.0,41,41,PhD,80,0,11,0,13,4,11,2,1,2,0,3,4,0,0,0,0,1,1
52190.0,77,44,PhD,39,0,42,0,17,0,18,0,3,2,1,3,5,0,0,0,0,1,1
44051.0,171,47,Master,20,0,79,7,58,3,18,6,4,3,1,4,6,1,0,0,1,0,1
42767.0,131,49,PhD,53,0,20,6,43,5,38,19,1,3,1,2,8,1,0,0,0,1,1
46106.0,54,44,Master,84,0,30,0,8,0,14,2,1,1,1,2,6,0,0,0,1,0,1
59754.0,475,55,Graduation,96,0,115,27,44,146,139,4,3,5,2,6,5,0,0,1,0,0,1
53700.0,694,68,Graduation,94,0,263,5,233,41,83,69,4,5,5,8,5,1,0,1,0,0,1
59041.0,96,47,Graduation,25,0,69,2,15,2,6,2,2,2,0,4,5,0,0,1,0,0,1
54237.0,361,63,PhD,48,0,267,3,30,0,57,4,4,5,2,5,6,1,0,0,0,1,1
70647.0,1079,53,Graduation,65,0,561,85,171,123,114,25,2,4,7,13,2,1,0,1,0,0,1
52597.0,578,58,PhD,69,0,492,0,37,0,42,7,3,6,3,8,5,1,0,0,0,1,1
41021.0,64,51,Master,12,0,14,7,9,16,12,6,2,2,0,3,6,0,0,0,1,0,1
40233.0,149,45,PhD,84,0,80,4,46,17,2,0,5,2,1,5,6,0,0,0,0,1,1
50183.0,231,40,Graduation,47,0,97,12,84,10,15,13,7,3,1,6,5,0,0,1,0,0,1
54753.0,728,61,Graduation,87,0,197,107,227,59,131,7,3,5,2,11,4,0,0,1,0,0,1
33471.0,93,47,Graduation,47,0,43,2,27,9,12,0,3,3,0,4,7,0,0,1,0,0,1
34596.0,23,46,PhD,48,0,14,0,2,0,7,0,1,1,0,2,8,0,0,0,0,1,1
44010.0,662,40,Graduation,46,0,186,36,234,72,48,86,6,10,2,6,9,0,0,1,0,0,1
40706.0,81,52,PhD,37,0,59,0,11,2,5,4,4,3,0,4,7,0,0,0,0,1,1
59052.0,491,61,2n Cycle,29,0,230,35,75,57,31,63,3,7,1,7,5,1,1,0,0,0,1
80573.0,1564,49,Master,85,0,829,138,430,92,15,60,1,4,6,13,2,0,0,0,1,0,0
83715.0,926,58,Graduation,2,0,318,8,407,35,8,150,1,2,8,13,0,0,0,1,0,0,0
82576.0,1910,61,Master,66,0,1206,55,445,18,18,168,1,2,4,12,1,0,0,0,1,0,0
56962.0,411,55,Master,60,0,292,3,77,3,26,10,7,6,3,5,7,0,0,0,1,0,1
35704.0,94,68,Graduation,54,0,30,9,12,11,30,2,3,2,0,4,4,0,0,1,0,0,1
53103.0,1085,66,Graduation,70,0,729,17,133,0,195,11,5,10,6,7,7,0,0,1,0,0,1
46779.0,23,60,2n Cycle,55,0,12,1,3,0,7,0,1,0,1,2,4,1,1,0,0,0,1
33462.0,54,41,Master,78,0,22,3,18,0,11,0,1,2,0,3,7,1,0,0,1,0,1
63693.0,1150,42,Graduation,63,0,587,43,337,87,54,42,3,11,6,9,6,1,0,1,0,0,1
80763.0,1415,70,Graduation,17,0,674,168,108,42,231,192,1,5,11,6,3,0,0,1,0,0,0
65352.0,405,46,PhD,43,0,284,3,84,7,23,4,2,4,2,8,4,0,0,0,0,1,1
82170.0,1908,42,PhD,13,0,1023,93,651,55,37,49,1,5,6,7,2,0,0,0,0,1,0
75759.0,2486,51,Graduation,46,0,1394,22,708,91,182,89,1,9,7,9,5,0,0,1,0,0,0
79689.0,1315,44,2n Cycle,65,0,311,26,640,37,121,180,1,4,9,13,2,1,1,0,0,0,0
35340.0,45,64,PhD,1,0,27,0,12,1,5,0,2,2,0,3,5,1,0,0,0,1,1
24884.0,19,48,2n Cycle,32,0,3,6,7,0,3,0,1,0,0,3,7,0,1,0,0,0,1
42021.0,573,39,Master,34,0,393,5,136,5,27,7,5,10,1,6,9,0,0,0,1,0,1
64449.0,805,31,Graduation,70,0,218,63,282,35,70,137,4,5,3,12,4,1,0,1,0,0,1
64587.0,108,66,Graduation,49,0,66,0,16,6,20,0,2,1,1,4,3,1,0,1,0,0,1
34824.0,23,25,Graduation,65,0,4,2,11,0,4,2,1,1,0,2,6,1,0,1,0,0,0
75437.0,1493,42,Graduation,25,0,795,0,545,58,0,95,1,8,4,10,6,0,0,1,0,0,0
26091.0,89,63,Graduation,84,0,15,10,19,17,20,8,3,2,1,3,5,0,0,1,0,0,1
52845.0,936,47,Graduation,7,0,384,25,292,41,64,130,3,8,8,6,6,0,0,1,0,0,1
46086.0,343,64,Graduation,34,0,244,8,32,2,50,7,4,3,1,8,4,1,0,1,0,0,1
78028.0,528,64,PhD,38,0,158,19,288,0,38,25,1,6,4,9,7,1,0,0,0,1,1
56337.0,724,39,2n Cycle,25,0,349,16,144,5,182,28,5,8,5,4,8,0,1,0,0,0,1
22434.0,58,33,Graduation,25,0,4,12,11,13,15,3,2,2,0,3,8,0,0,1,0,0,1
36930.0,297,66,PhD,50,0,223,2,31,2,39,0,5,5,2,4,8,0,0,0,0,1,1
36130.0,488,66,Graduation,46,0,157,43,127,56,37,68,6,3,8,4,4,1,0,1,0,0,1
65569.0,859,67,Master,96,0,397,46,288,38,70,20,2,6,5,10,3,0,0,0,1,0,1
83844.0,1574,68,Graduation,57,0,901,31,345,31,191,75,1,4,4,11,1,0,0,1,0,0,0
19514.0,69,52,Graduation,47,0,14,3,21,1,28,2,4,3,1,2,8,0,0,1,0,0,1
36736.0,17,57,PhD,52,0,10,0,3,0,4,0,1,1,0,2,6,1,0,0,0,1,1
77568.0,2194,41,Graduation,30,0,1230,0,396,178,158,232,1,10,2,8,5,0,0,1,0,0,1
49187.0,116,44,PhD,63,0,81,1,31,1,0,2,1,1,1,5,2,0,0,0,0,1,1
30168.0,279,42,Graduation,51,0,154,20,66,12,27,0,7,6,1,4,9,1,0,1,0,0,1
34053.0,103,52,Master,14,0,63,0,21,0,12,7,1,3,0,3,8,0,0,0,1,0,1
38196.0,44,49,Master,20,0,30,0,11,0,3,0,3,2,0,4,5,0,0,0,1,0,1
59412.0,406,69,Master,56,0,90,67,165,43,11,30,1,4,2,8,3,0,0,0,1,0,0
70924.0,1363,55,2n Cycle,41,0,635,114,254,152,76,132,1,6,6,7,3,0,1,0,0,0,0
54165.0,236,51,Graduation,72,0,127,4,73,6,11,15,1,2,1,7,2,0,0,1,0,0,0
32300.0,39,47,Graduation,1,0,13,3,6,5,6,6,1,1,0,3,8,0,0,1,0,0,1
20180.0,137,44,Graduation,27,0,18,42,24,20,18,15,1,2,1,4,7,1,0,1,0,0,0
34961.0,79,47,Graduation,77,0,45,2,26,1,1,4,3,3,1,3,7,0,0,1,0,0,1
28440.0,63,46,PhD,87,0,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,1,1
64504.0,1314,67,PhD,81,0,986,36,168,0,108,16,7,11,3,4,7,0,0,0,0,1,1
33564.0,71,54,Master,51,0,61,0,3,0,7,0,1,1,1,3,5,0,0,0,1,0,1
56320.0,702,53,PhD,11,0,201,53,172,77,83,116,3,5,4,9,4,0,0,0,0,1,1
28647.0,94,42,Graduation,54,0,19,8,29,12,26,0,1,2,2,2,7,1,0,1,0,0,1
32173.0,22,62,PhD,0,0,18,0,2,0,2,0,1,1,0,3,4,1,0,0,0,1,1
68316.0,1211,56,2n Cycle,54,0,806,80,161,11,33,120,5,10,7,10,6,0,1,0,0,0,1
74538.0,1461,49,Graduation,21,0,380,98,733,112,28,110,1,8,8,5,3,0,0,1,0,0,0
68695.0,1091,51,Graduation,3,0,458,81,356,50,40,106,1,4,4,7,2,0,0,1,0,0,0
31056.0,55,43,2n Cycle,99,0,5,10,13,8,16,3,1,1,0,3,8,0,1,0,0,0,1
79593.0,1366,47,Graduation,70,0,350,60,568,133,145,110,1,5,6,7,2,0,0,1,0,0,0
28071.0,313,40,Graduation,65,0,39,33,130,26,44,41,2,5,1,5,8,1,0,1,0,0,0
37334.0,62,62,PhD,44,0,26,1,16,2,15,2,4,3,0,4,4,0,0,0,0,1,1
46423.0,92,48,Master,6,0,68,0,16,0,8,0,3,2,0,4,7,1,0,0,1,0,1
37126.0,72,49,PhD,9,0,45,3,9,4,7,4,1,1,2,2,6,0,0,0,0,1,1
47703.0,655,67,Graduation,95,0,359,0,134,26,123,13,4,6,3,8,5,0,0,1,0,0,1
61180.0,704,61,Graduation,70,0,403,24,29,24,218,6,2,5,5,6,3,0,0,1,0,0,1
38998.0,54,66,Graduation,92,1,34,1,14,0,5,0,3,2,0,3,8,0,0,1,0,0,1
76081.0,1033,58,Graduation,85,0,292,30,415,33,200,63,1,4,5,4,2,0,0,1,0,0,0
34728.0,36,34,Graduation,2,0,14,0,16,0,6,0,1,1,1,2,6,0,0,1,0,0,1
33168.0,122,55,Master,0,0,80,1,37,1,3,0,3,2,1,4,7,1,0,0,1,0,1
33585.0,122,54,Master,91,0,30,11,33,6,29,13,1,2,0,4,4,0,0,0,1,0,1
77037.0,1123,60,PhD,3,0,463,96,333,53,10,168,1,7,7,12,3,0,0,0,0,1,1
35196.0,497,36,Graduation,68,0,75,12,141,39,187,43,6,6,1,5,8,0,0,1,0,0,1
44529.0,691,54,Graduation,98,0,538,13,91,6,26,17,6,6,2,11,5,0,0,1,0,0,1
70924.0,1363,55,2n Cycle,41,0,635,114,254,152,76,132,1,6,6,7,3,0,1,0,0,0,0
28764.0,12,54,PhD,16,0,8,0,3,0,1,0,1,1,0,2,8,0,0,0,0,1,1
69098.0,2440,71,PhD,82,0,1315,22,780,0,178,145,1,7,8,9,5,0,0,0,0,1,0
25959.0,56,50,2n Cycle,1,0,4,2,12,5,26,7,2,1,2,2,6,1,1,0,0,0,1
27100.0,37,37,Master,64,0,12,0,13,0,10,2,1,1,0,3,7,0,0,0,1,0,1
70596.0,968,35,Graduation,68,0,347,44,534,0,26,17,1,3,5,12,2,1,0,1,0,0,0
42557.0,270,46,Graduation,98,0,192,5,53,5,15,0,4,6,1,4,8,0,0,1,0,0,1
53312.0,278,69,PhD,32,0,241,0,12,0,25,0,1,5,1,5,7,0,0,0,0,1,0
72228.0,1250,68,Graduation,87,0,631,28,491,14,56,30,1,6,7,8,3,1,0,1,0,0,0
67605.0,938,33,Graduation,84,0,336,28,282,54,54,184,1,2,8,6,1,0,0,1,0,0,0
62845.0,1178,71,Master,3,0,1099,0,45,0,34,0,11,3,4,10,8,0,0,0,1,0,1
65196.0,1155,62,Graduation,34,0,743,19,181,0,200,12,2,7,6,11,5,0,0,1,0,0,1
42000.0,653,33,PhD,23,0,124,83,267,59,35,85,2,5,2,11,5,1,0,0,0,1,0
35860.0,49,47,PhD,37,0,15,0,8,2,20,4,2,1,1,2,5,1,0,0,0,1,1
65526.0,506,56,PhD,22,0,397,19,69,0,9,12,1,4,4,8,2,0,0,0,0,1,1
83528.0,1650,28,Graduation,7,0,530,117,678,44,147,134,1,4,10,8,1,1,0,1,0,0,0
64176.0,1826,55,2n Cycle,52,0,1215,33,249,116,149,64,8,8,9,8,6,1,1,0,0,0,1
22304.0,18,64,Graduation,91,0,3,2,7,4,2,0,1,1,0,2,8,1,0,1,0,0,0
67023.0,906,42,Graduation,93,1,444,44,382,8,17,11,1,3,7,13,2,0,0,1,0,0,0
32892.0,46,49,PhD,78,0,26,0,15,1,2,2,2,3,0,3,8,0,0,0,0,1,1
70713.0,1477,54,Graduation,23,0,736,114,279,76,190,82,6,5,6,8,3,0,0,1,0,0,1
59925.0,766,65,Graduation,83,0,473,21,176,21,56,19,3,9,2,9,6,0,0,1,0,0,1
39722.0,47,67,Graduation,92,0,32,0,5,0,8,2,2,2,0,3,5,0,0,1,0,0,1
46610.0,467,62,Graduation,4,0,288,10,30,10,125,4,1,6,1,6,6,0,0,1,0,0,0
26907.0,22,44,2n Cycle,10,0,9,1,7,3,2,0,2,1,0,3,7,0,1,0,0,0,1
50014.0,396,52,Master,9,0,234,14,77,10,42,19,2,4,1,8,5,1,0,0,1,0,1
41014.0,20,42,PhD,65,0,7,2,6,0,3,2,1,1,0,2,7,0,0,0,0,1,1
66294.0,967,55,Graduation,68,0,251,108,334,92,117,65,1,4,3,5,2,1,0,1,0,0,0
36715.0,357,49,Graduation,16,0,172,10,125,13,16,21,6,7,2,4,9,0,0,1,0,0,1
79456.0,1401,64,Graduation,12,0,565,42,548,83,99,64,1,5,6,4,3,0,0,1,0,0,0
40479.0,15,38,Graduation,95,0,5,0,8,0,0,2,1,0,0,3,4,0,0,1,0,0,1
75345.0,2087,50,Master,16,0,918,57,842,38,133,99,1,5,8,6,3,1,0,0,1,0,0
54233.0,981,43,Graduation,46,0,652,8,158,0,142,21,4,11,6,5,8,0,0,1,0,0,1
24163.0,17,50,Graduation,3,0,4,1,7,1,2,2,2,1,0,3,4,1,0,1,0,0,1
43776.0,23,37,Graduation,77,0,8,0,9,1,3,2,1,1,0,2,6,0,0,1,0,0,1
71691.0,1192,62,PhD,0,0,336,130,411,32,43,240,1,4,7,5,2,1,0,0,0,1,0
39190.0,133,46,PhD,91,0,68,8,18,8,12,19,2,2,1,4,5,1,0,0,0,1,1
71367.0,777,61,Graduation,24,0,227,23,389,21,75,42,1,4,5,7,2,0,0,1,0,0,0
38578.0,73,48,PhD,2,0,38,4,22,3,3,3,3,3,0,3,8,1,0,0,0,1,1
57236.0,121,55,PhD,22,0,105,0,9,1,4,2,3,2,1,4,3,0,0,0,0,1,1
61825.0,424,41,Graduation,56,0,162,50,100,30,27,55,1,4,2,8,4,1,0,1,0,0,1
79803.0,868,62,Graduation,54,0,574,8,216,16,33,21,1,4,3,5,1,1,0,1,0,0,1
80910.0,756,34,2n Cycle,71,0,160,80,369,39,41,67,1,3,3,8,1,1,1,0,0,0,0
27590.0,12,38,Master,38,0,6,0,5,0,1,0,1,1,0,2,7,0,0,0,1,0,1
56775.0,937,41,Graduation,62,0,614,35,160,35,35,58,2,5,8,10,5,0,0,1,0,0,1
83829.0,1862,45,Graduation,78,0,897,161,430,161,27,186,0,4,7,6,1,1,0,1,0,0,0
54210.0,367,41,2n Cycle,18,0,70,54,109,9,45,80,2,4,1,7,5,0,1,0,0,0,1
38508.0,443,34,Graduation,95,0,120,19,206,19,54,25,6,7,2,5,8,0,0,1,0,0,1
53187.0,267,50,Graduation,66,0,211,2,30,7,10,7,2,4,1,6,5,0,0,1,0,0,1
30023.0,61,48,Graduation,28,0,11,0,16,6,21,7,1,2,0,3,8,0,0,1,0,0,1
76045.0,1323,60,PhD,78,0,760,53,400,93,0,17,1,4,5,11,2,1,0,0,0,1,0
50870.0,63,68,PhD,13,0,53,0,8,0,2,0,1,2,0,3,5,0,0,0,0,1,1
65463.0,562,46,2n Cycle,17,0,391,32,70,32,16,21,2,6,2,9,5,0,1,0,0,0,1
66480.0,312,55,Graduation,71,0,199,9,57,21,6,20,7,4,1,7,4,0,0,1,0,0,1
76773.0,1156,66,Graduation,79,0,516,56,449,33,16,86,1,2,2,11,1,1,0,1,0,0,0
81698.0,1104,37,2n Cycle,1,0,709,45,115,160,45,30,1,8,2,5,5,1,1,0,0,0,0
54466.0,16,47,PhD,78,0,12,0,4,0,0,0,1,1,0,2,5,1,0,0,0,1,1
71819.0,1574,49,Graduation,70,0,1224,28,140,14,168,0,3,3,3,5,6,0,0,1,0,0,1
33569.0,63,37,PhD,10,0,16,2,18,0,24,3,1,1,1,2,8,0,0,0,0,1,1
36262.0,426,37,Master,24,0,88,39,54,28,153,64,1,3,5,3,6,0,0,0,1,0,0
22634.0,96,54,Basic,47,0,2,23,11,6,46,8,1,2,1,2,8,0,0,0,0,0,0
47025.0,635,42,2n Cycle,98,0,508,11,59,5,29,23,5,11,1,6,9,0,1,0,0,0,1
70566.0,757,52,Graduation,4,0,381,28,215,28,21,84,2,6,5,9,3,1,0,1,0,0,1
31605.0,125,41,PhD,15,0,74,0,42,1,6,2,2,2,1,4,7,0,0,0,0,1,1
52034.0,332,47,Master,67,0,146,0,93,13,73,7,5,4,2,5,7,1,0,0,1,0,1
48526.0,135,41,Graduation,32,0,23,17,23,20,9,43,1,2,1,4,3,1,0,1,0,0,1
46734.0,330,66,Graduation,40,0,110,5,137,23,29,26,2,6,1,5,7,0,0,1,0,0,1
39552.0,384,58,Graduation,54,0,165,3,147,24,41,4,7,6,2,5,8,1,0,1,0,0,1
46931.0,78,43,Graduation,94,0,41,0,17,1,16,3,2,1,1,3,3,0,0,1,0,0,1
63998.0,1168,68,2n Cycle,42,0,176,29,818,33,112,0,1,7,6,11,4,1,1,0,0,0,0
67381.0,957,69,Master,67,0,815,8,53,0,70,11,4,2,2,9,7,0,0,0,1,0,1
25930.0,15,53,Graduation,87,0,6,1,2,0,4,2,1,1,0,2,7,1,0,1,0,0,1
42693.0,57,42,Graduation,29,0,8,4,20,3,16,6,1,1,0,3,5,0,0,1,0,0,1
72903.0,2013,35,Graduation,74,0,1067,138,750,19,39,0,1,7,5,8,4,1,0,1,0,0,0
49669.0,326,46,2n Cycle,97,0,166,5,107,8,29,11,2,5,1,6,6,0,1,0,0,0,1
36778.0,77,52,PhD,63,0,29,4,34,4,4,2,3,3,0,3,9,0,0,0,0,1,1
49678.0,315,59,Graduation,81,0,229,5,56,2,20,3,2,6,2,4,7,0,0,1,0,0,1
56129.0,660,67,Master,65,0,320,48,133,72,48,39,4,6,2,10,4,0,0,0,1,0,1
37155.0,74,31,Graduation,51,0,23,0,26,15,3,7,1,2,0,4,5,0,0,1,0,0,1
21282.0,46,42,2n Cycle,76,0,1,5,8,8,20,4,2,2,1,2,6,1,1,0,0,0,1
33419.0,86,58,PhD,76,0,56,0,12,0,18,0,2,2,0,4,7,1,0,0,0,1,1
63285.0,1103,75,Graduation,84,0,508,124,249,38,134,50,1,6,5,13,3,1,0,1,0,0,0
21255.0,61,46,Master,56,0,29,0,25,2,3,2,4,2,1,4,4,0,0,0,1,0,1
42162.0,145,39,Graduation,31,0,46,7,59,4,27,2,2,3,1,3,6,0,0,1,0,0,1
54450.0,684,64,Graduation,0,0,454,0,171,19,32,8,12,9,2,8,8,0,0,1,0,0,1
57744.0,411,66,PhD,91,0,350,3,39,0,19,0,2,9,1,4,8,0,0,0,0,1,1
26576.0,27,34,Graduation,40,0,10,0,8,0,9,0,1,1,0,2,9,1,0,1,0,0,1
57513.0,1060,77,PhD,59,0,735,40,183,20,30,52,2,9,3,13,6,1,0,0,0,1,0
68142.0,1459,56,Graduation,96,0,897,126,196,112,37,91,3,10,4,7,6,0,0,1,0,0,1
83145.0,1833,46,Graduation,14,0,777,35,731,137,114,39,1,5,9,11,2,0,0,1,0,0,0
54197.0,237,60,Master,16,0,162,6,37,13,13,6,2,1,3,6,1,0,0,0,1,0,1
23091.0,48,57,PhD,98,0,35,0,11,0,2,0,4,2,1,3,7,1,0,0,0,1,1
46049.0,515,44,Graduation,11,0,342,9,112,14,19,19,10,5,2,9,7,0,0,1,0,0,1
56715.0,1020,46,Graduation,52,0,258,105,239,172,9,237,1,7,3,4,4,0,0,1,0,0,0
79410.0,1370,59,Graduation,19,0,658,80,483,13,13,123,1,3,2,5,1,0,0,1,0,0,0
57304.0,1026,69,Graduation,61,0,356,80,329,17,106,138,2,7,6,10,5,0,0,1,0,0,1
44375.0,301,55,Graduation,73,0,213,5,28,7,41,7,1,4,1,6,5,0,0,1,0,0,1
54450.0,684,64,Graduation,0,0,454,0,171,19,32,8,12,9,2,8,8,0,0,1,0,0,1
59594.0,499,55,Graduation,74,0,457,4,29,0,9,0,1,8,1,7,7,0,0,1,0,0,1
80685.0,1004,26,Graduation,55,0,241,45,604,26,54,34,1,6,4,10,2,0,0,1,0,0,0
40344.0,218,46,PhD,48,0,210,0,6,0,2,0,2,4,1,5,7,0,0,0,0,1,1
62710.0,606,48,Graduation,53,0,441,35,83,29,11,7,4,4,2,12,4,0,0,1,0,0,1
48985.0,75,52,2n Cycle,13,0,19,13,18,7,8,10,1,1,1,3,3,0,1,0,0,0,1
35322.0,106,52,Graduation,34,0,28,9,37,7,13,12,3,2,0,4,8,0,0,1,0,0,1
77142.0,990,72,Graduation,54,0,476,75,162,151,97,29,1,4,4,8,2,0,0,1,0,0,0
81657.0,1097,51,Graduation,69,0,364,40,425,60,50,158,1,3,4,8,1,1,0,1,0,0,0
20130.0,34,46,2n Cycle,99,0,0,6,3,6,12,7,1,1,0,3,8,0,1,0,0,0,0
74214.0,1711,30,PhD,3,0,863,83,547,99,33,86,1,8,2,5,5,0,0,0,0,1,0
66726.0,438,63,Master,61,0,349,7,35,0,47,0,3,8,2,4,7,0,0,0,1,0,1
23724.0,75,41,Basic,65,0,5,23,15,18,14,0,2,2,0,3,8,0,0,0,0,0,1
47353.0,225,60,Master,93,0,184,2,19,8,4,8,3,2,2,6,5,0,0,0,1,0,1
33444.0,18,68,Master,24,0,8,0,8,0,2,0,1,1,0,2,8,0,0,0,1,0,1
54386.0,470,39,Graduation,8,0,277,21,64,21,25,62,2,3,2,10,3,0,0,1,0,0,1
28510.0,91,39,Graduation,72,0,44,5,19,4,19,0,3,2,0,4,5,1,0,1,0,0,1
48070.0,504,70,Graduation,33,1,373,14,83,9,19,6,3,8,2,6,7,0,0,1,0,0,1
43140.0,235,63,Graduation,68,0,134,8,76,0,11,6,1,4,1,5,6,0,0,1,0,0,1
54959.0,1232,59,PhD,55,0,1148,0,60,0,24,0,3,9,5,4,7,1,0,0,0,1,1
26954.0,17,49,Graduation,17,0,4,1,11,0,1,0,1,1,0,2,7,1,0,1,0,0,1
22327.0,24,35,Graduation,94,0,5,4,8,0,5,2,1,1,0,3,5,1,0,1,0,0,1
44393.0,60,55,Graduation,86,0,24,2,20,2,10,2,2,1,0,4,4,0,0,1,0,0,1
62000.0,1020,68,PhD,25,0,899,0,101,0,20,0,1,6,6,13,4,1,0,0,0,1,1
31497.0,155,58,PhD,22,0,108,1,28,1,4,13,2,3,1,4,8,0,0,0,0,1,1
45894.0,51,46,2n Cycle,15,0,27,2,7,2,13,0,1,1,0,3,5,0,1,0,0,0,1
78579.0,1812,50,Master,35,0,816,66,549,66,99,216,1,5,6,4,3,1,0,0,1,0,0
